"      cube"

"Time      "	"ORIENT_REF_MARKER_euler_par_1.Q"	"ORIENT_REF_MARKER_euler_par_2.Q"	"ORIENT_REF_MARKER_euler_par_3.Q"	"ORIENT_REF_MARKER_euler_par_4.Q"	"REF_MARKER_acl_x.Q"	"REF_MARKER_acl_y.Q"	"REF_MARKER_acl_z.Q"	"REF_MARKER_angacl_x.Q"	"REF_MARKER_angacl_y.Q"	"REF_MARKER_angacl_z.Q"	"REF_MARKER_angvel_x.Q"	"REF_MARKER_angvel_y.Q"	"REF_MARKER_angvel_z.Q"	"REF_MARKER_force_x.Q"	"REF_MARKER_force_y.Q"	"REF_MARKER_force_z.Q"	"J4_f_x.Q  "	"J4_f_y.Q  "	"J4_f_z.Q  "	"J5_fx.Q   "	"J5_fy.Q   "	"J5_fz.Q   "	"J6_fx.Q   "	"J6_fy.Q   "	"J6_fz.Q   "	"SFORCE_1.FX"	"SFORCE_1.FY"	"SFORCE_1.FZ"
7.984344e-01	9.999324e-01	1.063623e-03	-6.697453e-03	9.449393e-03	2.474145e-01	-6.156532e-02	-6.678770e-02	-5.656821e-02	1.249586e+00	3.909522e-02	5.121581e-03	-1.421832e-01	3.909522e-02	1.076340e+01	3.243233e+04	-3.225305e+04	1.076340e+01	3.243233e+04	-3.225305e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.162505e-14	-9.458489e-15	1.321291e-16
8.140900e-01	9.999247e-01	1.104198e-03	-7.638603e-03	9.539617e-03	1.733666e-01	-8.902193e-02	-9.607549e-02	-6.625385e-02	1.399808e+00	1.163128e-02	4.135990e-03	-1.202667e-01	1.163128e-02	-1.096813e+02	3.245858e+04	-3.229542e+04	-1.096813e+02	3.245858e+04	-3.229542e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.820817e-15	-8.453443e-18	6.495724e-15
8.297456e-01	9.999198e-01	1.136178e-03	-8.393244e-03	9.418818e-03	9.442843e-02	-1.089144e-01	-1.169819e-01	-7.282767e-02	1.520604e+00	-1.534699e-02	3.036490e-03	-9.645940e-02	-1.534699e-02	-2.337645e+02	3.247658e+04	-3.232418e+04	-2.337645e+02	3.247658e+04	-3.232418e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.983411e-15	9.441582e-15	-1.655447e-16
8.454012e-01	9.999179e-01	1.158970e-03	-8.950319e-03	9.095396e-03	1.284412e-02	-1.202962e-01	-1.284540e-01	-7.625106e-02	1.610963e+00	-4.125338e-02	1.871537e-03	-7.123779e-02	-4.125338e-02	-3.585439e+02	3.248468e+04	-3.233738e+04	-3.585439e+02	3.248468e+04	-3.233738e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.905318e-15	7.968785e-18	-6.826814e-15
8.610568e-01	9.999192e-01	1.172341e-03	-9.302603e-03	8.581991e-03	-6.929481e-02	-1.228995e-01	-1.301914e-01	-7.666361e-02	1.670040e+00	-6.554557e-02	6.883791e-04	-4.509162e-02	-6.554557e-02	-4.810303e+02	3.248216e+04	-3.233440e+04	-4.810303e+02	3.248216e+04	-3.233440e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.179405e-14	-9.425645e-15	1.834448e-16
8.767123e-01	9.999235e-01	1.176399e-03	-9.446790e-03	7.895124e-03	-1.501027e-01	-1.170970e-01	-1.226038e-01	-7.434981e-02	1.697147e+00	-8.772771e-02	-4.692618e-04	-1.852139e-02	-8.772771e-02	-5.982845e+02	3.246922e+04	-3.231590e+04	-5.982845e+02	3.246922e+04	-3.231590e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.989330e-15	-6.818808e-18	7.193703e-15
8.923679e-01	9.999304e-01	1.171557e-03	-9.383547e-03	7.054804e-03	-2.279088e-01	-1.038361e-01	-1.067405e-01	-6.970009e-02	1.691815e+00	-1.073535e-01	-1.562970e-03	7.965093e-03	-1.073535e-01	-7.075055e+02	3.244695e+04	-3.228373e+04	-7.075055e+02	3.244695e+04	-3.228373e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.815386e-15	9.412007e-15	-1.850059e-16
9.080235e-01	9.999393e-01	1.158493e-03	-9.117535e-03	6.084106e-03	-3.012301e-01	-8.455081e-02	-8.419603e-02	-6.317092e-02	1.653921e+00	-1.240308e-01	-2.560827e-03	3.385811e-02	-1.240308e-01	-8.061059e+02	3.241723e+04	-3.224079e+04	-8.061059e+02	3.241723e+04	-3.224079e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.074692e-15	5.122452e-18	-7.563715e-15
9.236791e-01	9.999493e-01	1.138101e-03	-8.657355e-03	5.008696e-03	-3.687233e-01	-6.104775e-02	-5.699126e-02	-5.524760e-02	1.583856e+00	-1.374281e-01	-3.438075e-03	5.865407e-02	-1.374281e-01	-8.917732e+02	3.238268e+04	-3.219078e+04	-8.917732e+02	3.238268e+04	-3.219078e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.196477e-14	-9.401762e-15	1.706534e-16
9.393346e-01	9.999598e-01	1.111433e-03	-8.015421e-03	3.856289e-03	-4.291280e-01	-3.536790e-02	-2.742664e-02	-4.641190e-02	1.482694e+00	-1.472835e-01	-4.177296e-03	8.186622e-02	-1.472835e-01	-9.625140e+02	3.234640e+04	-3.213796e+04	-9.625140e+02	3.234640e+04	-3.213796e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.158295e-15	-3.022232e-18	7.905022e-15
9.549902e-01	9.999699e-01	1.079654e-03	-7.207727e-03	2.656031e-03	-4.812210e-01	-9.624555e-03	2.091343e-03	-3.711538e-02	1.352328e+00	-1.534138e-01	-4.768209e-03	1.030374e-01	-1.534138e-01	-1.016683e+03	3.231181e+04	-3.208683e+04	-1.016683e+03	3.231181e+04	-3.208683e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.648180e-15	9.395718e-15	-1.420442e-16
9.706458e-01	9.999789e-01	1.043986e-03	-6.253507e-03	1.437801e-03	-5.237948e-01	1.417286e-02	2.924458e-02	-2.775846e-02	1.195547e+00	-1.557248e-01	-5.207133e-03	1.217543e-01	-1.557248e-01	-1.052999e+03	3.228233e+04	-3.204172e+04	-1.052999e+03	3.228233e+04	-3.204172e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.243522e-15	7.008827e-19	-8.189110e-15
9.863014e-01	9.999861e-01	1.005661e-03	-5.174784e-03	2.314629e-04	-5.556716e-01	3.429347e-02	5.200314e-02	-1.867450e-02	1.016018e+00	-1.542186e-01	-5.496182e-03	1.376607e-01	-1.542186e-01	-1.070547e+03	3.226103e+04	-3.200644e+04	-1.070547e+03	3.226103e+04	-3.200644e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.213523e-14	-9.394316e-15	1.019462e-16
1.001957e+00	9.999911e-01	9.658833e-04	-3.995825e-03	-9.339271e-04	-5.757548e-01	4.943679e-02	6.880749e-02	-1.011898e-02	8.181657e-01	-1.489981e-01	-5.642239e-03	1.504700e-01	-1.489981e-01	-1.068778e+03	3.225035e+04	-3.198392e+04	-1.068778e+03	3.225035e+04	-3.198392e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.327711e-15	1.615707e-18	8.393003e-15
1.017613e+00	9.999937e-01	9.257930e-04	-2.742536e-03	-2.030903e-03	-5.831121e-01	5.883944e-02	7.870694e-02	-2.264025e-03	6.069675e-01	-1.402663e-01	-5.655761e-03	1.599731e-01	-1.402663e-01	-1.047512e+03	3.225179e+04	-3.197589e+04	-1.047512e+03	3.225179e+04	-3.197589e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.479803e-15	9.397547e-15	-5.399047e-17
1.033268e+00	9.999940e-01	8.864419e-04	-1.441808e-03	-3.034327e-03	-5.770738e-01	6.231984e-02	8.143199e-02	4.800691e-03	3.876881e-01	-1.283204e-01	-5.549511e-03	1.660435e-01	-1.283204e-01	-1.006935e+03	3.226575e+04	-3.198274e+04	-1.006935e+03	3.226575e+04	-3.198274e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.412132e-15	-3.683839e-18	-8.500984e-15
1.048924e+00	9.999919e-01	8.487769e-04	-1.208762e-04	-3.922037e-03	-5.573282e-01	6.025429e-02	7.738805e-02	1.105984e-02	1.655997e-01	-1.135408e-01	-5.337322e-03	1.686373e-01	-1.135408e-01	-9.476152e+02	3.229142e+04	-3.200349e+04	-9.476152e+02	3.229142e+04	-3.200349e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.230407e-14	-9.404915e-15	2.315641e-18
1.064579e+00	9.999880e-01	8.136323e-04	1.193298e-03	-4.675377e-03	-5.239928e-01	5.349045e-02	6.757261e-02	1.655697e-02	-5.426885e-02	-9.637526e-02	-5.033021e-03	1.677891e-01	-9.637526e-02	-8.705121e+02	3.232693e+04	-3.203588e+04	-8.705121e+02	3.232693e+04	-3.203588e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.497071e-15	5.288806e-18	8.505615e-15
1.080235e+00	9.999827e-01	7.817276e-04	2.474593e-03	-5.279587e-03	-4.776490e-01	4.321527e-02	5.343116e-02	2.137295e-02	-2.673185e-01	-7.732120e-02	-4.649627e-03	1.636056e-01	-7.732120e-02	-7.769920e+02	3.236947e+04	-3.207670e+04	-7.769920e+02	3.236947e+04	-3.207670e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.309924e-15	9.415493e-15	4.882991e-17
1.095890e+00	9.999765e-01	7.536716e-04	3.698224e-03	-5.724038e-03	-4.193339e-01	3.080068e-02	3.667688e-02	2.560105e-02	-4.694866e-01	-5.690685e-02	-4.198918e-03	1.562570e-01	-5.690685e-02	-6.688328e+02	3.241566e+04	-3.212204e+04	-6.688328e+02	3.241566e+04	-3.212204e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.581020e-15	-6.287711e-18	-8.407955e-15
1.111546e+00	9.999700e-01	7.299665e-04	4.841172e-03	-6.002340e-03	-3.504918e-01	1.765025e-02	1.910141e-02	2.932227e-02	-6.572758e-01	-3.567320e-02	-3.691378e-03	1.459683e-01	-3.567320e-02	-5.482133e+02	3.246180e+04	-3.216779e+04	-5.482133e+02	3.246180e+04	-3.216779e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.247196e-14	-9.428068e-15	-9.545450e-17
1.127202e+00	9.999638e-01	7.110140e-04	5.882545e-03	-6.112308e-03	-2.728975e-01	5.065482e-03	2.400626e-03	3.258497e-02	-8.277232e-01	-1.415799e-02	-3.136486e-03	1.330109e-01	-1.415799e-02	-4.176843e+02	3.250428e+04	-3.220995e+04	-4.176843e+02	3.250428e+04	-3.220995e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.666053e-15	6.625955e-18	8.217046e-15
1.142857e+00	9.999583e-01	6.971177e-04	6.803886e-03	-6.055835e-03	-1.885612e-01	-5.857042e-03	-1.196768e-02	3.539183e-02	-9.783364e-01	7.117830e-03	-2.543253e-03	1.176953e-01	7.117830e-03	-2.801149e+02	3.253988e+04	-3.224500e+04	-2.801149e+02	3.253988e+04	-3.224500e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.139857e-15	9.441320e-15	1.341141e-16
1.158513e+00	9.999539e-01	6.884836e-04	7.589426e-03	-5.838678e-03	-9.963102e-02	-1.429389e-02	-2.288609e-02	3.769593e-02	-1.107021e+00	2.766071e-02	-1.920874e-03	1.003647e-01	2.766071e-02	-1.386192e+02	3.256598e+04	-3.227019e+04	-1.386192e+02	3.256598e+04	-3.227019e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.750255e-15	-6.325956e-18	-7.948818e-15
1.174168e+00	9.999510e-01	6.852171e-04	8.226303e-03	-5.470172e-03	-8.302312e-03	-1.973008e-02	-2.963826e-02	3.940611e-02	-1.212024e+00	4.701287e-02	-1.279340e-03	8.138993e-02	4.701287e-02	3.535103e+00	3.258082e+04	-3.228374e+04	3.535103e+00	3.258082e+04	-3.228374e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.264037e-14	-9.453972e-15	-1.621240e-16
1.189824e+00	9.999496e-01	6.873181e-04	8.704735e-03	-4.962906e-03	8.325726e-02	-2.196622e-02	-3.193143e-02	4.040010e-02	-1.291904e+00	6.475868e-02	-6.299076e-04	6.116430e-02	6.475868e-02	1.430287e+02	3.258353e+04	-3.228493e+04	1.430287e+02	3.258353e+04	-3.228493e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.834816e-15	5.463464e-18	7.624570e-15
1.205479e+00	9.999497e-01	6.946753e-04	9.018160e-03	-4.332347e-03	1.729641e-01	-2.110309e-02	-2.988603e-02	4.054296e-02	-1.345535e+00	8.052977e-02	1.467415e-05	4.009881e-02	8.052977e-02	2.765955e+02	3.257425e+04	-3.227410e+04	2.765955e+02	3.257425e+04	-3.227410e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.970736e-15	9.464899e-15	1.777079e-16
1.221135e+00	9.999513e-01	7.070605e-04	9.163330e-03	-3.596436e-03	2.588554e-01	-1.750833e-02	-2.399773e-02	3.970774e-02	-1.372147e+00	9.400955e-02	6.402158e-04	1.861656e-02	9.400955e-02	4.011233e+02	3.255402e+04	-3.225261e+04	4.011233e+02	3.255402e+04	-3.225261e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.919538e-15	-4.147554e-18	-7.269154e-15
1.236791e+00	9.999541e-01	7.241263e-04	9.140354e-03	-2.775152e-03	3.391088e-01	-1.176864e-02	-1.507673e-02	3.779537e-02	-1.371381e+00	1.049374e-01	1.231412e-03	-2.853737e-03	1.049374e-01	5.137441e+02	3.252475e+04	-3.222269e+04	5.137441e+02	3.252475e+04	-3.222269e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.280981e-14	-9.473194e-15	-1.800961e-16
1.252446e+00	9.999579e-01	7.454068e-04	8.952683e-03	-1.890038e-03	4.120509e-01	-4.630202e-03	-4.168133e-03	3.475137e-02	-1.343365e+00	1.131128e-01	1.772398e-03	-2.388538e-02	1.131128e-01	6.119075e+02	3.248898e+04	-3.218723e+04	6.119075e+02	3.248898e+04	-3.218723e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.003689e-15	2.510957e-18	6.908962e-15
1.268102e+00	9.999622e-01	7.703229e-04	8.607029e-03	-9.636993e-04	4.761586e-01	3.070580e-03	7.542668e-03	3.057761e-02	-1.288779e+00	1.183994e-01	2.247470e-03	-4.406232e-02	1.183994e-01	6.934373e+02	3.244976e+04	-3.214953e+04	6.934373e+02	3.244976e+04	-3.214953e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.802434e-15	9.478216e-15	1.695664e-16
1.283757e+00	9.999668e-01	7.981934e-04	8.113200e-03	-1.927370e-05	5.300631e-01	1.048243e-02	1.883469e-02	2.533852e-02	-1.208904e+00	1.207289e-01	2.641889e-03	-6.298857e-02	1.207289e-01	7.565674e+02	3.241028e+04	-3.211300e+04	7.565674e+02	3.241028e+04	-3.211300e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.088608e-15	-7.074359e-19	-6.569829e-15
1.299413e+00	9.999712e-01	8.282505e-04	7.483875e-03	9.201210e-04	5.725597e-01	1.681587e-02	2.855949e-02	1.916168e-02	-1.105634e+00	1.201032e-01	2.942708e-03	-8.029786e-02	1.201032e-01	7.999623e+02	3.237373e+04	-3.208091e+04	7.999623e+02	3.237373e+04	-3.208091e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.297965e-14	-9.479631e-15	-1.474128e-16
1.315068e+00	9.999753e-01	8.596602e-04	6.734296e-03	1.831947e-03	6.026277e-01	2.141448e-02	3.574393e-02	1.223341e-02	-9.814536e-01	1.165960e-01	3.139544e-03	-9.566283e-02	1.165960e-01	8.227230e+02	3.234291e+04	-3.205602e+04	8.227230e+02	3.234291e+04	-3.205602e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.172798e-15	-1.092284e-18	6.275004e-15
1.330724e+00	9.999787e-01	8.915469e-04	5.881896e-03	2.694799e-03	6.194619e-01	2.381329e-02	3.967772e-02	4.790119e-03	-8.393678e-01	1.103519e-01	3.225246e-03	-1.088032e-01	1.103519e-01	8.243855e+02	3.232008e+04	-3.204044e+04	8.243855e+02	3.232008e+04	-3.204044e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.634054e-15	9.477446e-15	1.158233e-16
1.346380e+00	9.999813e-01	9.230209e-04	4.945883e-03	3.488931e-03	6.225118e-01	2.377718e-02	3.997558e-02	-2.893619e-03	-6.827942e-01	1.015825e-01	3.196430e-03	-1.194921e-01	1.015825e-01	8.049144e+02	3.230670e+04	-3.203534e+04	8.049144e+02	3.230670e+04	-3.203534e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.257497e-15	2.713350e-18	-6.043357e-15
1.362035e+00	9.999830e-01	9.532074e-04	3.946785e-03	4.196733e-03	6.115230e-01	2.131443e-02	3.660675e-02	-1.051968e-02	-5.154326e-01	9.056070e-02	3.053826e-03	-1.275609e-01	9.056070e-02	7.646974e+02	3.230336e+04	-3.204096e+04	7.646974e+02	3.230336e+04	-3.204096e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.314905e-14	-9.472019e-15	-7.767136e-17
1.377691e+00	9.999838e-01	9.812762e-04	2.905977e-03	4.803144e-03	5.865753e-01	1.666381e-02	2.988779e-02	-1.778285e-02	-3.411232e-01	7.761208e-02	2.802435e-03	-1.329007e-01	7.761208e-02	7.045408e+02	3.230971e+04	-3.205649e+04	7.045408e+02	3.230971e+04	-3.205649e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.341986e-15	-3.998832e-18	5.888014e-15
1.393346e+00	9.999838e-01	1.006471e-03	1.845210e-03	5.295980e-03	5.481080e-01	1.025797e-02	2.044024e-02	-2.438841e-02	-1.637129e-01	6.310423e-02	2.451441e-03	-1.354631e-01	6.310423e-02	6.256653e+02	3.232458e+04	-3.208027e+04	6.256653e+02	3.232458e+04	-3.208027e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.465075e-15	9.464022e-15	3.624495e-17
1.409002e+00	9.999831e-01	1.028136e-03	7.861560e-04	5.666170e-03	4.969292e-01	2.668843e-03	9.119131e-03	-3.006978e-02	1.305914e-02	4.743497e-02	2.013895e-03	-1.352581e-01	4.743497e-02	5.297006e+02	3.234603e+04	-3.210990e+04	5.297006e+02	3.234603e+04	-3.210990e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.426415e-15	4.833480e-18	-5.815525e-15
1.424658e+00	9.999820e-01	1.045737e-03	-2.500322e-04	5.907893e-03	4.342049e-01	-5.456464e-03	-3.077762e-03	-3.460501e-02	1.856472e-01	3.101989e-02	1.506156e-03	-1.323513e-01	3.101989e-02	4.186720e+02	3.237166e+04	-3.214250e+04	4.186720e+02	3.237166e+04	-3.214250e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.331790e-14	-9.454355e-15	5.047278e-18
1.440313e+00	9.999806e-01	1.058880e-03	-1.243120e-03	6.018626e-03	3.614275e-01	-1.346087e-02	-1.510862e-02	-3.783053e-02	3.507566e-01	1.428008e-02	9.471324e-04	-1.268598e-01	1.428008e-02	2.949760e+02	3.239875e+04	-3.217498e+04	2.949760e+02	3.239875e+04	-3.217498e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.511066e-15	-5.159113e-18	5.825619e-15
1.455969e+00	9.999791e-01	1.067323e-03	-2.174163e-03	5.999092e-03	2.803678e-01	-2.073603e-02	-2.598303e-02	-3.965093e-02	5.053762e-01	-2.369395e-03	3.573476e-04	-1.189478e-01	-2.369395e-03	1.613399e+02	3.242462e+04	-3.220435e+04	1.613399e+02	3.242462e+04	-3.220435e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.295773e-15	9.444037e-15	-4.295621e-17
1.471624e+00	9.999777e-01	1.070978e-03	-3.025834e-03	5.853133e-03	1.930128e-01	-2.676930e-02	-3.484499e-02	-4.004345e-02	6.467945e-01	-1.852977e-02	-2.420705e-04	-1.088219e-01	-1.852977e-02	2.076398e+01	3.244679e+04	-3.222797e+04	2.076398e+01	3.244679e+04	-3.222797e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.595472e-15	4.976572e-18	-5.911532e-15
1.487280e+00	9.999767e-01	1.069912e-03	-3.782724e-03	5.587514e-03	1.014963e-01	-3.117626e-02	-4.103724e-02	-3.905677e-02	7.726085e-01	-3.382751e-02	-8.304181e-04	-9.672636e-02	-3.382751e-02	-1.235533e+02	3.246325e+04	-3.224378e+04	-1.235533e+02	3.246325e+04	-3.224378e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.348672e-14	-9.434083e-15	7.463561e-17
1.502935e+00	9.999760e-01	1.064335e-03	-4.431592e-03	5.211668e-03	8.027218e-03	-3.371837e-02	-4.414329e-02	-3.680418e-02	8.807321e-01	-4.792177e-02	-1.388369e-03	-8.293820e-02	-4.792177e-02	-2.683038e+02	3.247261e+04	-3.225045e+04	-2.683038e+02	3.247261e+04	-3.225045e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.680024e-15	-4.336737e-18	6.060803e-15
1.518591e+00	9.999759e-01	1.054586e-03	-4.961579e-03	4.737388e-03	-8.517996e-02	-3.430697e-02	-4.400659e-02	-3.345198e-02	9.694113e-01	-6.051048e-02	-1.898784e-03	-6.776176e-02	-6.051048e-02	-4.101661e+02	3.247419e+04	-3.224749e+04	-4.101661e+02	3.247419e+04	-3.224749e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.126670e-15	9.425410e-15	-9.783904e-17
1.534247e+00	9.999763e-01	1.041118e-03	-5.364386e-03	4.178491e-03	-1.759676e-01	-3.299583e-02	-4.072772e-02	-2.920465e-02	1.037246e+00	-7.133518e-02	-2.347320e-03	-5.152334e-02	-7.133518e-02	-5.459051e+02	3.246806e+04	-3.223526e+04	-5.459051e+02	3.246806e+04	-3.223526e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.764600e-15	3.327105e-18	-6.256481e-15
1.549902e+00	9.999773e-01	1.024472e-03	-5.634391e-03	3.550441e-03	-2.622882e-01	-2.996462e-02	-3.464241e-02	-2.428835e-02	1.083219e+00	-8.018492e-02	-2.722821e-03	-3.456518e-02	-8.018492e-02	-6.724649e+02	3.245503e+04	-3.221493e+04	-6.724649e+02	3.245503e+04	-3.221493e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.365587e-14	-9.418756e-15	1.110665e-16
1.565558e+00	9.999787e-01	1.005255e-03	-5.768727e-03	2.869957e-03	-3.422475e-01	-2.549567e-02	-2.628332e-02	-1.893489e-02	1.106728e+00	-8.689920e-02	-3.017473e-03	-1.723892e-02	-8.689920e-02	-7.870520e+02	3.243654e+04	-3.218833e+04	-7.870520e+02	3.243654e+04	-3.218833e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.848974e-15	-2.059403e-18	6.478614e-15
1.581213e+00	9.999806e-01	9.841186e-04	-5.767298e-03	2.154601e-03	-4.141371e-01	-1.994604e-02	-1.632953e-02	-1.336737e-02	1.107616e+00	-9.137009e-02	-3.226766e-03	1.012884e-04	-9.137009e-02	-8.872027e+02	3.241450e+04	-3.215779e+04	-8.872027e+02	3.241450e+04	-3.215779e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.957922e-15	9.414637e-15	-1.136551e-16
1.596869e+00	9.999827e-01	9.617369e-04	-5.632745e-03	1.422354e-03	-4.764584e-01	-1.371684e-02	-5.547671e-03	-7.788909e-03	1.086188e+00	-9.354360e-02	-3.349285e-03	1.710612e-02	-9.354360e-02	-9.708325e+02	3.239114e+04	-3.212594e+04	-9.708325e+02	3.239114e+04	-3.212594e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.933680e-15	6.600209e-19	-6.705924e-15
1.612524e+00	9.999849e-01	9.387837e-04	-5.370348e-03	6.911915e-04	-5.279399e-01	-7.221696e-03	5.270943e-03	-2.374912e-03	1.043227e+00	-9.342020e-02	-3.386385e-03	3.343844e-02	-9.342020e-02	-1.036268e+03	3.236880e+04	-3.209546e+04	-1.036268e+03	3.236880e+04	-3.209546e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.382528e-14	-9.413317e-15	1.058068e-16
1.628180e+00	9.999871e-01	9.159160e-04	-4.987870e-03	-2.133977e-05	-5.675497e-01	-8.564657e-04	1.537261e-02	2.731112e-03	9.799731e-01	-9.105430e-02	-3.341794e-03	4.878058e-02	-9.105430e-02	-1.082262e+03	3.234969e+04	-3.206888e+04	-1.082262e+03	3.234969e+04	-3.206888e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.018008e-15	7.381634e-19	6.917538e-15
1.643836e+00	9.999893e-01	8.937574e-04	-4.495360e-03	-6.985301e-04	-5.945069e-01	5.027708e-03	2.409825e-02	7.418460e-03	8.981022e-01	-8.655265e-02	-3.221191e-03	6.284106e-02	-8.655265e-02	-1.107999e+03	3.233573e+04	-3.204834e+04	-1.107999e+03	3.233573e+04	-3.204834e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.789266e-15	9.414793e-15	-8.854517e-17
